index,published,extreme,topic,domain,language,valid,title,description,url,image,archive,content,en,de,la,country,ipcc,continent
022709649baf669f7ae1a61270e4bd65,2025-12-09T10:42:55Z,Snow&Ice,,www.faz.net,de,0.8,Ärger vor Winter-Olympia: „Ich bin einfach nur sprachlos“,Wenige Wochen vor dem Beginn der Olympischen Winterspiele in Italien sorgen Eishallen und ihr Eis für Ärger. Ein deutscher Nationalspieler wird deutlich. Und aus der NHL ertönt sogar eine Drohung.,https://www.faz.net/aktuell/sport/wintersport/olympische-winterspiele-2026-nico-sturm-und-nhl-kritisieren-eis-und-hallen-accg-200339597.html,https://media0.faz.net/image/w1200h627/ce6a26ec72ac/w3306h1727x364y692o/202512/43601.0.1564595885/willkuerlich-deutschlands.webp,,Knapp zwei Monate vor dem Start der Olympischen Winterspiele in Mailand und Cortina d'Ampezzo sorgt das Eis in den Arenen für die Eishockey-Turniere für großen Wirbel. Wenn die Spieler das Eis für un… [+1947 chars],"Trouble before the Winter Olympics: “I’m just speechless”. A few weeks before the start of the Winter Olympics in Italy, ice rinks and their ice are causing trouble. A German national player becomes clear. And there is even a threat from the NHL.",Ärger vor Winter-Olympia: „Ich bin einfach nur sprachlos“. Wenige Wochen vor dem Beginn der Olympischen Winterspiele in Italien sorgen Eishallen und ihr Eis für Ärger. Ein deutscher Nationalspieler wird deutlich. Und aus der NHL ertönt sogar eine Drohung.,"Tribula ante Olympia Hiemalia: ""Mox mutus sum"". Aliquot septimanas ante initium Olympia hiemalis in Italia, glaciei rinks et glaciei molestiam faciunt. Clarum fit cereus nationalis Germanicus. Etiam ac metus ex NHL.",Italy,MED,Europe
a4e2476292e2b3f0e56198ae9a5ac752,2025-12-10T06:30:37Z,Snow&Ice,,www.zeit.de,de,0.8,Italien: Zu wenig Neuschnee in Alpen: Schnee mit dem Hubschrauber,Hier finden Sie Informationen zu dem Thema „Italien“. Lesen Sie jetzt „Zu wenig Neuschnee in Alpen: Schnee mit dem Hubschrauber“.,https://www.zeit.de/news/2025-12/10/zu-wenig-neuschnee-in-alpen-schnee-mit-dem-hubschrauber,https://img.zeit.de/news/2025-12/10/zu-wenig-neuschnee-in-alpen-schnee-mit-dem-hubschrauber-image-group/wide__1300x731,http://web.archive.org/web/20251210070346/https://www.zeit.de/news/2025-12/10/zu-wenig-neuschnee-in-alpen-schnee-mit-dem-hubschrauber,"Mangels Neuschnee ist in den italienischen Alpen Schnee mit dem Hubschrauber eingeflogen worden. Am Hausberg der norditalienischen Stadt Trient, dem Monte Bondone, wurde Schnee mit etwa 40 Flügen aus… [+1658 chars]",Italy: Too little fresh snow in the Alps: snow by helicopter. Here you will find information on the topic of “Italy”. Now read “Too little fresh snow in the Alps: snow by helicopter”.,Italien: Zu wenig Neuschnee in Alpen: Schnee mit dem Hubschrauber. Hier finden Sie Informationen zu dem Thema „Italien“. Lesen Sie jetzt „Zu wenig Neuschnee in Alpen: Schnee mit dem Hubschrauber“.,"Italia: Parum recens nix in Alpibus: nix helicopter. Hic informationes invenies in argumento ""Italiae"". Nunc lege ""Minima nix in Alpibus recens: nix per helicopterum"".",Italy,MED,Europe
4c38f9e609a0cea61a167c8e5f5d0f66,2025-12-10T06:31:45Z,Snow&Ice,,www.tagesspiegel.de,de,0.8,Italien: Zu wenig Neuschnee in Alpen: Schnee mit dem Hubschrauber,An Schneekanonen hat man sich in den Alpen gewöhnt. Mangels Neuschnee bringt ein Skigebiet in Italien jetzt auch Helikopter zum Einsatz. Umweltschützer sind empört.,https://www.tagesspiegel.de/gesellschaft/panorama/italien-zu-wenig-neuschnee-in-alpen-schnee-mit-dem-hubschrauber-15035920.html,https://www.tagesspiegel.de/images/15035919/alternates/BASE_16_9_W1400/1765348304000/hubschrauber-in-italien.jpeg,,"Mangels Neuschnee ist in den italienischen Alpen Schnee mit dem Hubschrauber eingeflogen worden. Am Hausberg der norditalienischen Stadt Trient, dem Monte Bondone, wurde Schnee mit etwa 40 Flügen aus… [+1710 chars]","Italy: Too little fresh snow in the Alps: snow by helicopter. People in the Alps have gotten used to snow cannons. Due to a lack of fresh snow, a ski resort in Italy is now using helicopters. Environmentalists are outraged.",Italien: Zu wenig Neuschnee in Alpen: Schnee mit dem Hubschrauber. An Schneekanonen hat man sich in den Alpen gewöhnt. Mangels Neuschnee bringt ein Skigebiet in Italien jetzt auch Helikopter zum Einsatz. Umweltschützer sind empört.,"Italia: Parum recens nix in Alpibus: nix helicopter. Homines in Alpibus tormentis nivalibus usi sunt. Ob defectum nivis recentis, ski in Italia helicopteris nunc utens est. Environmentalists violantur.",Italy,MED,Europe
cfa76e8cf091b29fe2a084dd496a9fec,2025-12-10T06:35:36Z,Snow&Ice,,orf.at,de,0.8,Italien fliegt für Alpen Schnee mit Hubschrauber ein,,https://orf.at/stories/3413954/,https://orf.at/mojo/1_4_1/storyserver//news/common/images/og-fallback-news.png,http://web.archive.org/web/20251211114116/https://orf.at/stories/3413954/,"Mangels Neuschnee ist in den italienischen Alpen Schnee mit dem Hubschrauber eingeflogen worden. Am Hausberg der norditalienischen Stadt Trient, dem Monte Bondone, wurde Schnee mit etwa 40 Flügen aus… [+866 chars]",Italy flies in snow for the Alps by helicopter. None,Italien fliegt für Alpen Schnee mit Hubschrauber ein. None,Italia nix ad Alpes per helicopterum volat. Nullus,Italy,MED,Europe
62e620b4c7fb847da431db6eec829458,2025-12-10T07:16:32Z,Snow&Ice,,www.n-tv.de,de,0.8,Zu wenig Neuschnee: Italien fliegt Schnee per Helikopter auf die Pisten,Die Wintersport-Saison in den Alpen ist für viele Regionen eine der wichtigsten Einnahmequellen. Seit Jahren fällt aber zu wenig Schnee für weiße Pisten. In Trient greifen Betreiber deswegen zu ungewöhnlichen Mitteln. Die Methode stößt auf Kritik.,https://www.n-tv.de/panorama/Italien-fliegt-Schnee-per-Helikopter-auf-die-Pisten-id30125142.html,https://www.n-tv.de/img/30125177/1765353663/Img_16_9/1200/Ein-Hubschrauber-der-Bergrettung-fliegt-auf-der-Suche-nach-zwei-vermissten-Bergsteigern-vor-dem-mit-Schnee-bedeckten-Ortler-Gebirge-Nach-dem-Tod-von-mindestens-drei-deutschen-Bergsteigern-bei-einem-Lawinenunglueck-in-Suedtirol-ist-die-Suche-nach-zwei-Vermissten-wieder-aufgenommen-worden.jpg,http://web.archive.org/web/20251210172946/https://www.n-tv.de/panorama/Italien-fliegt-Schnee-per-Helikopter-auf-die-Pisten-id30125142.html,"In den italienischen Alpen wurde die Skisaison bereits im vergangenen Monat eröffnet. (Foto: picture alliance/dpa)
Die Wintersport-Saison in den Alpen ist für viele Regionen eine der wichtigsten Ein… [+1942 chars]","Too little fresh snow: Italy flies snow onto the slopes by helicopter. The winter sports season in the Alps is one of the most important sources of income for many regions. But for years there hasn't been enough snow for white slopes. In Trento, operators are resorting to unusual measures. The method is met with criticism.",Zu wenig Neuschnee: Italien fliegt Schnee per Helikopter auf die Pisten. Die Wintersport-Saison in den Alpen ist für viele Regionen eine der wichtigsten Einnahmequellen. Seit Jahren fällt aber zu wenig Schnee für weiße Pisten. In Trient greifen Betreiber deswegen zu ungewöhnlichen Mitteln. Die Methode stößt auf Kritik.,"Parum recens nix: Italia nix in devexa per helicopterum volat. Ludis hibernis tempore in Alpibus est unus ex maximis vectigalibus per multas regiones. Sed per annos nix alba clivis satis non fuit. In Tridento, operarii inusitatis remediis confluunt. Modus reprehensionis occurrit.",Italy,MED,Europe
92ffcdaf35b20e7a9adb9360a84644f7,2025-12-10T08:38:00Z,Snow&Ice,,www.globenewswire.com,de,0.0,Glice stellt erste Null-Strom-Eisbahn mit neuer Durchbruch-Technologie StellarGlide™ vor – erstmals in Deutschland im LEGOLAND Deutschland Resort im Einsatz,"LUCERNE, Schweiz und GÜNZBURG, Deutschland, Dec. 10, 2025 (GLOBE NEWSWIRE) -- Glice hat seine neue, vollständig stromfreie StellarGlide™ Eisbahn erstmals in Deutschland in Betrieb genommen. Die innovative Bahn ersetzt im LEGOLAND Deutschland Resort eine Echte…",https://www.globenewswire.com/news-release/2025/12/10/3202938/0/de/Glice-stellt-erste-Null-Strom-Eisbahn-mit-neuer-Durchbruch-Technologie-StellarGlide-vor-erstmals-in-Deutschland-im-LEGOLAND-Deutschland-Resort-im-Einsatz.html,https://ml-eu.globenewswire.com/Resource/Download/6685f547-19f3-41fb-b76e-f74e3766a432,,"LUCERNE, Schweiz und GÜNZBURG, Deutschland, Dec. 10, 2025 (GLOBE NEWSWIRE) -- Glice hat seine neue, vollständig stromfreie StellarGlide Eisbahn erstmals in Deutschland in Betrieb genommen. Die innova… [+2819 chars]","Glice introduces the first zero-power ice rink with new breakthrough technology StellarGlide™ - used for the first time in Germany at the LEGOLAND Deutschland Resort. LUCERNE, Switzerland and GÜNZBURG, Germany, Dec. 10, 2025 (GLOBE NEWSWIRE) -- Glice has launched its new, completely electricity-free StellarGlide™ ice rink for the first time in Germany. The innovative ride replaces a real one at the LEGOLAND Deutschland Resort…","Glice stellt erste Null-Strom-Eisbahn mit neuer Durchbruch-Technologie StellarGlide™ vor – erstmals in Deutschland im LEGOLAND Deutschland Resort im Einsatz. LUCERNE, Schweiz und GÜNZBURG, Deutschland, Dec. 10, 2025 (GLOBE NEWSWIRE) -- Glice hat seine neue, vollständig stromfreie StellarGlide™ Eisbahn erstmals in Deutschland in Betrieb genommen. Die innovative Bahn ersetzt im LEGOLAND Deutschland Resort eine Echte…","Glice primam potestatem nulla glaciei rink inducit cum novis technologiarum ruptionibus StellarGlide™ - primum in Germania adhibitis in Obstinato Legoland Deutschland. LUCERNE, Helvetia et GÜNZBURG, Germania, die 10 Dec. 2025 (GLOBE NEWSWIRE) Glice novam, omnino electricitatem-liberam StellarGlide™ glaciem rink primum in Germania intulit. Vehiculum eget porttitor substituit verum unum ad Obstinatus Legoland Deutschland…",Germany,WCE,Europe
8d25851940dde91e45b863c98e7441c4,2025-12-11T14:09:38Z,Snow&Ice,,www.n-tv.de,de,0.8,Frühlingshafter Dezember: Weiße Weihnachten fallen voraussichtlich aus,"In Wintermontur kamen in Deutschland in den vergangenen Tagen viele ins Schwitzen. Bei dem vergleichsweise warmen Wetter wird es erst einmal bleiben, sagt ntv-Meteorologe Alexander. Und auch wenn es zu den Festtagen etwas abkühlen könnte: Mit Schnee rechnen d…",https://www.n-tv.de/panorama/Weisse-Weihnachten-fallen-voraussichtlich-aus-id30131964.html,https://www.n-tv.de/img/30131989/1765460863/Img_16_9/1200/07-12-2025-Baden-Wuerttemberg-Ertingen-Maenner-und-eine-Frau-mit-Nikolausmuetzen-baden-bei-einstelligen-Temperaturen-im-Schwarzachtalsee-Im-Hintergrund-schwimmt-ein-Weihnachtsbaum-auf-einer-Boje.jpg,http://web.archive.org/web/20251212042314/https://www.n-tv.de/panorama/Weisse-Weihnachten-fallen-voraussichtlich-aus-id30131964.html,"Für Dezember recht warm, ja. Aber eigentlich noch lange kein Grund, die Badehosen aus dem Schrank zu holen. (Foto: dpa)
In Wintermontur kamen in Deutschland in den vergangenen Tagen viele ins Schwit… [+3771 chars]","Spring-like December: White Christmas is expected to be cancelled. Many people in Germany have been sweating in winter gear over the past few days. The comparatively warm weather will remain for now, says ntv meteorologist Alexander. And even if it might cool down a bit during the holidays, expect snow...","Frühlingshafter Dezember: Weiße Weihnachten fallen voraussichtlich aus. In Wintermontur kamen in Deutschland in den vergangenen Tagen viele ins Schwitzen. Bei dem vergleichsweise warmen Wetter wird es erst einmal bleiben, sagt ntv-Meteorologe Alexander. Und auch wenn es zu den Festtagen etwas abkühlen könnte: Mit Schnee rechnen d…","Ver-sicut December: Nativitas Candidae expectatur cancellandae. Multi homines in Germania superiore paucos dies calces hiemales sudaverunt. Comparative tepidi temporis restabit, ntv astrologus dicit Alexander. Etiam si in diebus festis aliquid refrigeraret, nivem exspecta...",Germany,WCE,Europe
8e7058f75d92e807297acf7ee2b3e821,2025-12-12T12:09:25Z,Snow&Ice,,www.tagesspiegel.de,de,0.8,Wetter im Advent: Dauergrau und mild: Von Winterwetter keine Spur,"Schnee ist nicht in Sicht, aber reichlich Nebel. Gibt es irgendwo in Deutschland die Chance auf Sonnenschein?",https://www.tagesspiegel.de/gesellschaft/panorama/wetter-im-advent-dauergrau-und-mild-von-winterwetter-keine-spur-15046019.html,https://www.tagesspiegel.de/images/15046018/alternates/BASE_16_9_W1400/1765541364000/wetter.jpeg,,Auch am dritten Adventswochenende ist in Deutschland von winterlichem Wetter keine Spur zu entdecken. Der Deutsche Wetterdienst in Offenbach kündigte eine Fortsetzung der ungewöhnlich milden und über… [+894 chars],"Weather in Advent: Permanently gray and mild: no sign of winter weather. There is no snow in sight, but there is plenty of fog. Is there a chance of sunshine anywhere in Germany?","Wetter im Advent: Dauergrau und mild: Von Winterwetter keine Spur. Schnee ist nicht in Sicht, aber reichlich Nebel. Gibt es irgendwo in Deutschland die Chance auf Sonnenschein?","Tempestas in Adventu: Perpetuo cinerea et mitis: hiemis nulla tempestas. In conspectu nix nulla est, sed nebula multa est. Estne usquam solis in Germania facultas?",Germany,WCE,Europe
b629e69defc732a2f6e0017254f32869,2025-12-12T13:32:06Z,Fog,,www.tagesspiegel.de,de,0.8,Deutschland im Dauerherbst: Winter zeigt sich beim Wetter weiterhin nicht,"Deutschland erlebt weiter mildes Wetter statt Winterkälte. Allerdings prägen Nebel, Hochnebel und wenig Sonne die kommenden Tage. Zu Weihnachten sehen Experten derzeit zwei Optionen.",https://www.tagesspiegel.de/gesellschaft/panorama/deutschland-im-dauerherbst-winter-zeigt-sich-beim-wetter-weiterhin-nicht-15046314.html,https://www.tagesspiegel.de/images/15046243/alternates/BASE_16_9_W1400/1765544553000/sonne-in-munchen.jpeg,http://web.archive.org/web/20251212152703/https://www.tagesspiegel.de/gesellschaft/panorama/deutschland-im-dauerherbst-winter-zeigt-sich-beim-wetter-weiterhin-nicht-15046314.html,"Deutschland bleibt im Griff eines mächtigen Hochdruckgebiets, das milde Luftmassen heranführt und die typische Winterdynamik weitgehend blockiert. Das Resultat: ein Dezember, der vielerorts wie ein e… [+3133 chars]","Germany in constant autumn: Winter is still not evident in the weather. Germany continues to experience mild weather instead of winter cold. However, fog, high fog and little sun will characterize the coming days. Experts currently see two options for Christmas.","Deutschland im Dauerherbst: Winter zeigt sich beim Wetter weiterhin nicht. Deutschland erlebt weiter mildes Wetter statt Winterkälte. Allerdings prägen Nebel, Hochnebel und wenig Sonne die kommenden Tage. Zu Weihnachten sehen Experten derzeit zwei Optionen.","Germania perpetuo autumno: hiems adhuc tempestate non apparet. Germania leni tempestatem loco hiemis frigus experiri pergit. Sed caligo, altus nebula et parvus sol dies adventus designabit. Hodie periti duas optiones pro Nativitate Domini vident.",Germany,WCE,Europe
f6dfda548a278e53029975ed5ce6a984,2025-12-12T17:44:00Z,Earthquake,,www.protothema.gr,el,0.7,Διπλή σεισμική δόνηση στην Πάφο,"Η ένταση του πρώτου σεισμού ήταν 3,6 Ρίχτερ και του δεύτερου 4,1 Ρίχτερ, σημειώθηκαν με διαφορά ενάμισι λεπτού
 | Πάφος | Σεισμός | Κύπρος | Ελλάδα",https://www.protothema.gr/greece/article/1742215/dipli-seismiki-donisi-stin-pafo/,https://www.protothema.gr/images/640x360share/jpg/files/2025-12-06/xrwma-seismografos.jpg,,3.7 9 . 18 .,"Double earthquake in Paphos. The intensity of the first earthquake was 3.6 Richter and the second 4.1 Richter, they occurred one and a half minutes apart
 | Paphos | Earthquake | Cyprus | Greece","Doppeltes Erdbeben in Paphos. Die Intensität des ersten Erdbebens betrug 3,6 Richter und das zweite 4,1 Richter, sie ereigneten sich mit einem Unterschied von eineinhalb Minuten | Paphos | Erdbeben | Zypern | Griechenland","Terre motus duplex in Papho. Intensio primi terrae motus 3.6 Richter et secundus 4.1 Richter, inciderunt cum differentia minutarum unius et dimidii | Paphos | Terrae motus | Cyprum | Graecia",Greece,MED,Europe
53ca27ce8bd21e9c91e425c4667988e3,2025-12-12T17:48:20Z,Earthquake,,www.skai.gr,el,0.8,Κύπρος: Διπλή σεισμική δόνηση στην Πάφο,"Ο πρώτος σεισμός ήταν στα 3,5 Ρίχτερ και είχε διάρκεια περίπου τέσσερα δευτερόλεπτα, ενώ ο δεύτερος μεγαλύτερος, στα 4,1 Ρίχτερ με διάρκεια δέκα δεύτερα",https://www.skai.gr/news/world/kypros-dipli-seismiki-donisi-stin-pafo,https://cdn.skai.gr/sites/default/files/styles/article_16_9/public/2025-12/pafos_x.png?itok=84P0HZoo,http://web.archive.org/web/20251212194110/https://www.skai.gr/news/world/kypros-dipli-seismiki-donisi-stin-pafo,"3,5 , , 4,1 
(19:20) . .
 3,5 4,1 . ' , .
 .Skai.gr Google News .
© 2025 skai.gr - All Rights Reserved","Cyprus: Double earthquake in Paphos. The first earthquake was at 3.5 Richter and lasted about four seconds, while the second largest, at 4.1 Richter and lasted ten seconds","Zypern: Doppeltes Erdbeben in Paphos. Das erste Erdbeben ereignete sich mit einer Stärke von 3,5 Richtern und dauerte etwa vier Sekunden, während das zweitstärkste mit einer Stärke von 4,1 Richtern zehn Sekunden dauerte","Cyprus: Geminus terrae motus in Papho. Primus terrae motus factus est ante 3.5 Richter et circiter quattuor secundis duravit, secunda cum maxima, ad 4.1 Richter et decem secundis perduravit.",Cyprus,MED,Europe
8649aa1082ecbe04acd9deacea1fad11,2025-12-12T17:56:35Z,Earthquake,,www.newsit.gr,el,0.8,"Κύπρος: Διπλός σεισμός 3,5 και 4,1 ρίχτερ στην Πάφο","Διπλός σεισμός έγινε αισθητός το απόγευμα της Παρασκευής (12/12) στην Πάφο, με την πρώτη να είναι 3,5 ρίχτερ και την δεύτερη 4,1. Ο πρώτος σεισμός ... 
To άρθρο Κύπρος: Διπλός σεισμός 3,5 και 4,1 ρίχτερ στην Πάφο δημοσιεύτηκε στο NewsIT .",https://www.newsit.gr/kosmos/kypros-diplos-seismos-3-5-kai-4-1-rixter-stin-pafo/4550675/,https://www.newsit.gr/wp-content/uploads/2025/12/pafos-1200x630.jpg,http://web.archive.org/web/20251212183836/https://www.newsit.gr/kosmos/kypros-diplos-seismos-3-5-kai-4-1-rixter-stin-pafo/4550675/,"19:56
12 2025
(12/12) , 3,5 4,1.
 3,5 , . 16 14 .
 , 4,1 . 13 8 .
 1 2 . 2,3 2,5 .","Cyprus: Double earthquake of 3.5 and 4.1 on the Richter scale in Paphos. A double earthquake was felt on Friday afternoon (12/12) in Paphos, with the first being 3.5 on the Richter scale and the second 4.1. The first earthquake ... The article Cyprus: Double earthquake of magnitude 3.5 and 4.1 in Paphos was published in NewsIT.","Zypern: Doppelbeben der Stärke 3,5 und 4,1 auf der Richterskala in Paphos. Am Freitagnachmittag (12.12.) war in Paphos ein doppeltes Erdbeben zu spüren, das erste hatte eine Stärke von 3,5 auf der Richterskala und das zweite eine Stärke von 4,1. Das erste Erdbeben... 
Der Artikel Zypern: Doppeltes Erdbeben der Stärke 3,5 und 4,1 in Paphos wurde in NewsIT veröffentlicht.","Cyprus: Double earthquake of 3.5 and 4.1 on the Richter scale in Paphos. Duplex terrae motus die Veneris post meridiem (12/12) in Papho sensit, cum prima 3.5 in scala Richter et secunda 4.1. Primus terrae motus ... Articulus Cypri : Duplex terrae motus magnitudinis 3.5 et 4.1 in Paphos divulgatus est in NewsIT.",Cyprus,MED,Europe
06eef4a1415f97fcf7623d31616b24a0,2025-12-12T20:28:38Z,Storm,,www.welt.de,de,0.8,"Festgesetzt, bis Russland zahlt – EU will Milliarden aus Moskau für Ukraine nutzen","Die EU macht den Weg frei, eingefrorene russische Staatsgelder zur Unterstützung der Ukraine einzusetzen. 25 Mitgliedstaaten stimmen zu – Ungarn und die Slowakei laufen Sturm, Belgien blockiert noch. Besonders brisant: Russland kündigt Klage an.",https://www.welt.de/politik/ausland/article693c5d03840050c4769116ee/festgesetzt-bis-russland-zahlt-eu-will-milliarden-aus-moskau-fuer-ukraine-nutzen.html,https://images.welt.de/693c5d03840050c4769116ee/c0b5dd6561ce48a8c61a12aebd7e2379-master/ci16x9-w1200/dpa-com-20090101-251211-935-1013455-jpg,http://web.archive.org/web/20251216023133/https://www.welt.de/politik/ausland/article693c5d03840050c4769116ee/festgesetzt-bis-russland-zahlt-eu-will-milliarden-aus-moskau-fuer-ukraine-nutzen.html,"Die EU macht den Weg frei, eingefrorene russische Staatsgelder zur Unterstützung der Ukraine einzusetzen. 25 Mitgliedstaaten stimmen zu Ungarn und die Slowakei dagegen. Belgien blockiert noch. Russla… [+5369 chars]","Fixed until Russia pays â€“ EU wants to use billions from Moscow for Ukraine. The EU is paving the way for frozen Russian state funds to be used to support Ukraine. 25 member states agree - Hungary and Slovakia are storming, Belgium is still blocking. Particularly explosive: Russia has announced a lawsuit.","Festgesetzt, bis Russland zahlt – EU will Milliarden aus Moskau für Ukraine nutzen. Die EU macht den Weg frei, eingefrorene russische Staatsgelder zur Unterstützung der Ukraine einzusetzen. 25 Mitgliedstaaten stimmen zu – Ungarn und die Slowakei laufen Sturm, Belgien blockiert noch. Besonders brisant: Russland kündigt Klage an.","Certum donec Russia solvat – EU billions Moscuae pro Ucraina uti vult. UE via sternit ad pecunias publicas Russiae congelatas ad Ucrainam sustinendam. 25 Socii civitatum concordant - Hungaria et Slovakia oppugnant, Belgium adhuc obsident. Praesertim explosivae: Russia lites denuntiavit.",Belgium,WCE,Europe
42a89180047383b3e247aeca104e8d1e,2025-12-13T16:25:23Z,Flood,,dialogos.com.cy,el,0.8,Καταστροφικές πλημμύρες πλήττουν την Ουάσινγκτον – Ολόκληρες κοινότητες σε κατάσταση έκτακτης ανάγκης (βίντεο),"Σφοδρή κακοκαιρία έπληξε το δυτικό τμήμα της πολιτείας Ουάσινγκτον στις Ηνωμένες Πολιτείες της Αμερικής. Παρατεταμένες βροχοπτώσεις προκάλεσαν πλημμύρες που δεν έχουμε ξαναδεί για πολύ καιρό στην Ουάσινγκτον, εξαιτίας των ποταμών που υπερχείλισαν. Σύμφωνα με …",https://dialogos.com.cy/katastrofikes-plimmyres-plittoyn-tin-oyasingkton-oloklires-koinotites-se-katastasi-ektaktis-anagkis-vinteo/,https://dialogos.com.cy/wp-content/uploads/2025/12/AP25346003114253-1200x806-1.jpg,,"© Dialogos Media Group - , , , / , , , , ( ) , , , , , .",Catastrophic flooding hits Washington – Entire communities in state of emergency (video). Severe weather has hit the western part of the state of Washington in the United States of America. Prolonged rains have caused flooding that we haven't seen in a long time in Washington due to overflowing rivers. According to…,"Katastrophale Überschwemmungen treffen Washington – Ganze Gemeinden im Ausnahmezustand (Video). Unwetter haben den westlichen Teil des Bundesstaates Washington in den Vereinigten Staaten von Amerika heimgesucht. Anhaltende Regenfälle haben zu Überschwemmungen geführt, die wir in Washington aufgrund überlaufender Flüsse schon lange nicht mehr gesehen haben. Entsprechend…",Catastrophica inundatio Washington - Totae communitates in statu necessitatis (video). Gravis tempestas partem occidentalem civitatis Washington in Civitatibus Foederatis Americae Septentrionalis percussit. Imbres diutini inundationem effecerunt quod Washingtoniae ob flumina inundantia non diu vidimus. Secundum…,United States,CNA,North-America
096978a8d86977ca3ae4033eec67290a,2025-12-13T17:00:00Z,Snow&Ice,,www.newsit.gr,el,0.7,Καιρός αύριο: Βροχές με βοριάδες και θερμοκρασίες έως τους 19 βαθμούς – Παγετός στα βόρεια,"Βροχερός θα είναι ο καιρός αύριο Κυριακή (14.12.2025) στις περισσότερες περιοχές της χώρας. Οι άνεμοι θα είναι βόρειοι, ενώ η θερμοκρασία θα φτάσει σε υψηλά ... 
To άρθρο Καιρός αύριο: Βροχές με βοριάδες και θερμοκρασίες έως τους 19 βαθμούς – Παγετός στα βόρε…",https://www.newsit.gr/ellada/kairos-ayrio-vroxes-me-voriades-kai-thermokrasies-eos-tous-19-vathmous-pagetos-sta-voreia/4551213/,https://www.newsit.gr/wp-content/uploads/2025/12/kairos1-13122025-1200x630.jpg,,"(14.12.2025) . , .
 :  . , , , . .
 , .
 3 4 5 6 .
 13 14 , 15 18 19 . .
 , 
: . .: 3 4, 5 .: 08 17 .
: . .: 3 .: 05 13 .
  
, : .: 3 4 .: 03 14 . 4 5 .
 , , , : . .: 2 4 .: 08 18 . 3 4 .
… [+93 chars]","Weather tomorrow: Showers with northerlies and temperatures up to 19 degrees – Frost in the north. The weather will be rainy tomorrow Sunday (14.12.2025) in most areas of the country. The winds will be northerly, while the temperature will reach high ... The article Weather tomorrow: Rains with northerlies and temperatures up to 19 degrees - Frost in the north...","Wetter morgen: Schauer mit Nordwind und Temperaturen bis zu 19 Grad – Frost im Norden. Das Wetter wird morgen Sonntag (14.12.2025) in den meisten Teilen des Landes regnerisch. Der Wind wird aus Norden wehen, während die Temperatur hohe Werte erreichen wird ... 
Der Artikel Wetter morgen: Regen mit Nordwind und Temperaturen bis zu 19 Grad - Frost im Norden...","Tempestas cras: imber cum septentrionibus et temperaturis usque ad 19 gradus – Frons in aquilone. Tempestas pluviosa cras die Dominico (14.12.2025) in plerisque regionibus rus erit. Venti aquilones erunt, dum temperatus in altum ascendet.",Canada,NEN,North-America
239b1097cf7c2700fc0bedfe4116473b,2025-12-14T09:18:42Z,Fog,,www.bild.de,de,0.8,Wetter am Sonntag - Nebeldecke über Deutschland – mit Chancen auf Sonne,Wettervorhersage für den 3. Advent: Wo sich die Sonne heute zeigen könnte.,https://www.bild.de/news/wetter/wetter-am-sonntag-nebeldecke-ueber-deutschland-mit-chancen-auf-sonne-693d526df679420e000b36d4,"https://images.bild.de/693d526df679420e000b36d4/47930b2033ab66392663eb3a20761d73,d19367f9?w=1280",http://web.archive.org/web/20251214093841/https://www.bild.de/news/wetter/wetter-am-sonntag-nebeldecke-ueber-deutschland-mit-chancen-auf-sonne-693d526df679420e000b36d4,"Grauer Himmel statt Schneegestöber, Nebelschwaden statt Winterzauber der Advent zeigt sich in diesem Jahr von seiner trüben und vor allem milden Seite. Auch an diesem Sonntag? BILD fragte bei drei We… [+3294 chars]",Weather on Sunday - blanket of fog over Germany - with chances of sunshine. Weather forecast for the 3rd Advent: Where the sun could appear today.,Wetter am Sonntag - Nebeldecke über Deutschland – mit Chancen auf Sonne. Wettervorhersage für den 3. Advent: Wo sich die Sonne heute zeigen könnte.,Tempestas die Dominico - stragulum nebulae in Germania - cum solis casibus. Tempestas praenuntietur pro III Adventu: Ubi sol hodie apparere potuit.,Germany,WCE,Europe
